verbo;tipo;processo_formativo_process;processo_formativo_schema;processo_formativo_pattern;processo_formativo_pattern_semispec;processo_formativo_vsupp;cluster;sinonimia;x;y
sceneggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;4.7341194;10.541046
schienare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.0111995;11.4781685
schifare;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.507826;11.522466
segnare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.6943817;9.99772
assegnare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.100339;9.483853
insegnare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;4.124785;10.264587
significare;sintetico;Suffissazione;ificare;;;;unknown;ha_sinonimi;5.706647;9.7832985
servire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;5.1056356;9.4745245
asservire;sintetico;Parasintesi+DoppioStadioDerivativo;ad_ire;;;;unknown;no_sinonimi;4.3756504;9.308117
assetare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.0211325;11.315196
sezionare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.3412013;9.503475
signoreggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;5.13977;11.95978
silenziare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.607618;9.35144
simpatizzare;sintetico;Suffissazione;izzare;;;;unknown;ha_sinonimi;2.4822803;11.996879
sindacare;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.459479;10.282132
sistemare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.175521;9.922022
assoggettare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;4.5197687;9.105807
sognare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;4.6033945;11.567341
assoldare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;3.611156;11.387001
soleggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;6.907543;11.711897
sommare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.8988013;8.998925
assommare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.5477138;8.687318
assonnare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;7.265272;11.387122
sortire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;4.281818;9.517712
assortire;sintetico;Parasintesi+DoppioStadioDerivativo;ad_ire;;;;unknown;no_sinonimi;6.6902676;9.946868
assortire;sintetico;Parasintesi+DoppioStadioDerivativo;ad_ire;;;;unknown;no_sinonimi;6.739563;9.9678955
sorteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;5.656844;10.175291
insospettire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;4.446613;12.052583
sostanziare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;4.3669434;9.721116
spalleggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;3.9456074;11.50083
spaziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.3258166;9.925093
specificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;5.1636643;9.393047
spesare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.420856;8.657881
spiaggiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.334264;11.390596
sposare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;0.22189264;13.371156
stagionare;sintetico;Conversione;are;;;;unknown;no_sinonimi;7.415215;10.602789
stallare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.179723;10.098951
stanziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.3957095;10.634586
stazionare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.8512907;10.491174
stellare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.74612;9.534254
stellare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.7221;9.484847
stomacare;sintetico;Conversione;are;;;;unknown;no_sinonimi;7.192471;10.858564
instradare;sintetico;;;;;;unknown;no_sinonimi;5.296742;9.513139
studiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.368649;10.158795
tabaccare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.3676867;12.143965
intascare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;5.3865356;8.504744
tassare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.1521134;8.792273
tavolare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.350784;10.16782
intavolare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;4.8829436;10.416074
telefonare;sintetico;Conversione;are;;;;unknown;no_sinonimi;3.9309735;10.246917
temporeggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;5.0849476;11.751976
terminare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.54501;10.008085
sterminare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.7709146;11.12757
sterminare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.765868;11.120588
atterrare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;6.10969;10.797778
interrare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;6.7336326;12.173342
sterrare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;6.5893726;12.24042
intestare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;5.3591394;8.711684
intimorire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;4.6822233;12.007339
tipizzare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;4.7803273;9.366341
titolare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.31778;10.248707
intitolare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;4.983457;10.015416
intonare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;5.4456077;11.555734
stonare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;5.3593903;11.497028
tonificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;7.061216;10.492396
torreggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;6.512671;11.522742
tratteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;4.744387;11.345467
troncare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.8980594;10.521957
stroncare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;5.2682457;10.802735
truccare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.774212;10.892792
struccare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;7.008251;10.904205
uccellare;sintetico;Conversione;are;;;;unknown;no_sinonimi;7.3487096;10.965921
ufficiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.1605363;10.215631
usare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.5410357;9.693853
adusare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.649699;10.633166
svaligiare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;5.543223;12.1908245
avvalorare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;3.7478375;9.785914
valorizzare;sintetico;Suffissazione;izzare;;;;unknown;ha_sinonimi;5.300566;9.60965
invasare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;6.185766;11.1121645
svasare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;7.5316396;11.723694
svasare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;7.477296;11.69822
svasare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;7.4805217;11.704048
ventilare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.694309;9.654535
avventare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.4979715;11.313565
avventare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.5160847;11.260381
sventare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.2827835;11.0505
sventare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.2687836;11.003122
vergognarsi;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.0643587;11.768315
svergognare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.2184763;11.677125
vetrificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;7.2341166;10.082755
avviare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;5.211689;9.820062
inviare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;4.559458;9.823479
viaggiare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;5.808516;11.577059
avvicendare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;5.3455367;11.88913
villeggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;5.943426;12.119713
svinare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;6.4173703;10.412332
vinificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;7.165636;10.473223
avvisare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;3.9922118;10.222683
svisare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;4.320608;10.334628
avvistare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;6.2710266;11.22679
vociare;sintetico;Conversione;are;;;;unknown;no_sinonimi;5.7695436;11.78044
invogliare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;4.6780677;10.138995
volteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;6.7021856;11.629673
votare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;4.9738812;10.360442
innamorare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;4.805411;12.08674
rotare;sintetico;Conversione;are;;;;unknown;no_sinonimi;6.3970485;9.594538
smammare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;6.381243;11.042269
vergognare;sintetico;Conversione;are;;;;unknown;no_sinonimi;4.194575;11.7180605
essere di abitudine;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;1.9200739;10.039005
essere di accordo;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;2.4278865;9.875092
essere in accordo;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;2.5970976;9.709477
mettere in accordo;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.4846315;9.677914
fare acqua;analitico;;;VN;VN;fare;unknown;no_sinonimi;1.0800859;9.611763
mettere in acqua;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.426105;9.407336
dare un addio;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;0.7300545;11.277837
essere in affare;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.8081589;9.374859
fare il affare;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.8083807;12.1964035
mettere in affare;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.1373787;9.408257
fare da agente;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.4108019;13.406123
fare agricoltura;analitico;;;VN;VN;fare;unknown;no_sinonimi;6.8285666;10.362196
andare in aiuto;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.6158951;9.866771
essere di aiuto;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;1.9272333;9.86064
essere di aiuto;analitico;;;VPrepN;V di N;essere;unknown;no_sinonimi;1.9371376;9.899485
fare il americano;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.6433566;12.034021
essere in amicizia;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.47086185;9.463605
fare amicizia;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.03707779;10.612321
fare da amico;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.3617196;13.399989
fare il amico;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.6071242;12.084396
essere sotto amministrazione;analitico;;;VPrepN;V sotto N;essere;unknown;no_sinonimi;3.0771084;7.669052
dare amore;analitico;;;VN;VN;dare;unknown;no_sinonimi;1.4671949;11.420321
essere in amore;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.57984895;9.120837
fare da anello;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.4019604;13.39305
dare anima;analitico;;;VN;VN;dare;unknown;no_sinonimi;1.2739396;11.169497
avere in animo;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;0.7866497;9.637127
essere in ansia;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.5460738;9.153401
mettere in ansia;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.1949162;9.4699745
avere il argomento;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.7696295;10.188535
dare aria;analitico;;;VN;VN;dare;unknown;no_sinonimi;6.4458575;10.215403
prendere aria;analitico;;;VN;-;prendere;unknown;no_sinonimi;3.2547529;10.865186
fare arte;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.36849368;12.397998
essere artista;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.4945115;12.485134
fare il artista;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.5492831;12.324744
dare un aspetto;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;1.0645237;11.214499
avere un atteggiamento;analitico;;;VDetN;V det_indef N;avere;unknown;no_sinonimi;1.6943233;10.174712
essere in atteggiamento;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.748138;9.038822
avere attenzione;analitico;;;VN;VN;avere;unknown;no_sinonimi;3.8290846;9.746661
dare attenzione;analitico;;;VN;VN;dare;unknown;no_sinonimi;4.01193;9.790603
fare attenzione;analitico;;;VN;VN;fare;unknown;no_sinonimi;4.0267544;9.751401
essere in attesa;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.6379803;8.593157
mettere in attesa;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.6371135;8.953483
essere in attività;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.7512897;8.867493
fare attività;analitico;;;VN;VN;fare;unknown;no_sinonimi;3.8634882;9.731436
mettere in attività;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.7398314;9.082154
avere in atto;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;1.8242848;9.037498
dare atto;analitico;;;VN;VN;dare;unknown;no_sinonimi;3.8037593;9.818556
mettere in atto;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.8066183;9.119164
prendere atto;analitico;;;VN;-;prendere;unknown;no_sinonimi;3.5968716;9.903057
essere attore;analitico;;;VN;VN;essere;unknown;no_sinonimi;0.4802033;12.660752
fare il attore;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.44166178;12.351929
avere autorità;analitico;;;VN;VN;avere;unknown;no_sinonimi;2.630563;11.013392
fare il avversario;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.826196;11.5169
andare in azione;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;1.6915284;9.498009
mandare in azione;analitico;;;VPrepN;V in N;mandare;unknown;ha_sinonimi;1.7154133;9.445176
mettere in azione;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;1.7799766;9.3665695
andare in bagno;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.08083769;10.360847
mettere a bagno;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;0.91167253;9.736332
avere in ballo;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;0.5997901;9.602683
essere in ballo;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.45884275;9.478365
fare un ballo;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.20844847;10.93446
mettere in ballo;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;0.6638386;9.563773
fare il bambino;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.60965097;12.03239
avere una base;analitico;;;VDetN;V det_indef N;avere;unknown;ha_sinonimi;2.9380114;8.91152
andare in battaglia;analitico;;;VPrepN;V in N;andare;unknown;ha_sinonimi;0.3686737;10.055759
mandare in battaglia;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;0.4988842;9.982766
fare il bene;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.75966734;12.308699
andare in bestia;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;0.1511612;10.118493
mandare in bestia;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;0.30376378;10.007251
andare in bicicletta;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;-0.2836566;10.64501
mettere bocca;analitico;;;VN;VN;mettere;unknown;no_sinonimi;1.1965646;10.046579
mettere una bomba;analitico;;;VDetN;V det_indef N;mettere;unknown;no_sinonimi;0.8055484;10.325652
avere a bordo;analitico;;;VPrepN;V a N;avere;unknown;no_sinonimi;-0.7168515;9.841676
essere a bordo;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;-0.8049115;9.881062
prendere a bordo;analitico;;;VPrepN;V a N;prendere;unknown;no_sinonimi;-0.77514505;9.817183
mettere in bottiglia;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;0.9612409;9.582665
dare il buongiorno;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;0.8190188;11.863773
fare il buono;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.65944445;12.092014
andare a caccia;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.44142765;10.530329
essere a caccia;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;-0.4823679;10.216565
essere in caccia;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.20459363;9.3536005
fare calcio;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.46041867;10.656
prendere a calcio;analitico;;;VPrepN;V a N;prendere;unknown;ha_sinonimi;0.45869556;10.08409
fare un caldo;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.36402726;10.777575
avere in cambio;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;0.57241434;9.26794
dare in cambio;analitico;;;VPrepN;V in N;dare;unknown;no_sinonimi;0.5610749;9.345912
fare un cambio;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.4116821;10.61194
mettere in cammino;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;0.95507014;9.307995
fare campagna;analitico;;;VN;VN;fare;unknown;no_sinonimi;1.159508;10.691602
avere campo;analitico;;;VN;VN;avere;unknown;no_sinonimi;1.3718574;10.722058
dare il campo;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;1.2918776;11.188417
mettere in campo;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;1.0924393;9.126848
fare il capitano;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;0.9235062;11.837684
avere a capo;analitico;;;VPrepN;V a N;avere;unknown;no_sinonimi;2.4661663;11.477506
essere a capo;analitico;;;VPrepN;V a N;essere;unknown;ha_sinonimi;2.4979594;11.636644
mettere a capo;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;2.4110103;11.389197
fare il carabiniere;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.0333104;12.074973
avere carattere;analitico;;;VN;VN;avere;unknown;no_sinonimi;3.498103;9.753285
dare carattere;analitico;;;VN;VN;dare;unknown;ha_sinonimi;3.597028;9.797563
andare in carcere;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;2.8692534;6.573009
essere in carcere;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;2.8831754;6.5934896
mandare in carcere;analitico;;;VPrepN;V in N;mandare;unknown;ha_sinonimi;2.9080515;6.57387
mettere in carcere;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;2.858207;6.700238
mettere in carica;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.4140633;9.216888
mettere su carta;analitico;;;VPrepN;V su N;mettere;unknown;no_sinonimi;1.3707563;9.386913
andare a casa;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.38374287;10.789848
fare da casa;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;1.3575858;13.4070425
fare caso;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.85686725;11.684291
essere in catena;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;0.5338519;9.097736
fare il cattivo;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.78621167;11.872725
essere causa;analitico;;;VN;VN;essere;unknown;ha_sinonimi;2.9544232;9.1961
fare causa;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.72533315;10.632395
fare una causa;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.50053173;10.980868
fare il cavaliere;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;0.9314455;11.967642
andare a cavallo;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.39382902;10.747274
essere a cavallo;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;-0.4626268;10.723061
andare a cena;analitico;;;VPrepN;V a N;andare;unknown;ha_sinonimi;-0.45557988;10.859269
essere a cena;analitico;;;VPrepN;V a N;essere;unknown;ha_sinonimi;-0.4105845;10.769136
fare una cena;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;0.27151474;10.849506
fare centro;analitico;;;VN;VN;fare;unknown;ha_sinonimi;2.181061;10.7964115
fare una cerimonia;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.3316595;10.915093
mettere in cima;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.3960241;9.150894
andare a cinema;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.42491132;10.861123
fare cinema;analitico;;;VN;VN;fare;unknown;no_sinonimi;0.13065286;12.024364
mettere in coda;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;1.2541128;9.194037
avere il cognome;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;0.14712864;13.408139
dare il cognome;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;0.1458925;13.403272
prendere il cognome;analitico;;;VDetN;V det_def N;prendere;unknown;no_sinonimi;0.16362907;13.405128
fare colazione;analitico;;;VN;VN;fare;unknown;no_sinonimi;-0.3260111;10.966148
avere colore;analitico;;;VN;VN;avere;unknown;no_sinonimi;7.385769;10.945673
prendere colore;analitico;;;VN;-;prendere;unknown;ha_sinonimi;7.4523683;10.820183
fare una colpa;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.41285196;11.012019
andare a colpo;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;-0.11641024;9.9418745
dare un colpo;analitico;;;VDetN;V det_indef N;dare;unknown;ha_sinonimi;0.4882799;10.772008
fare colpo;analitico;;;VN;VN;fare;unknown;ha_sinonimi;0.27983236;11.1243
fare un colpo;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;0.4423743;10.7422285
avere il comando;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.394705;11.304698
essere a comando;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;2.0438578;9.403187
avere in commercio;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;1.2550868;7.70017
mettere in commercio;analitico;;;VPrepN;V in N;mettere;unknown;ha_sinonimi;1.2654289;7.696186
avere compagnia;analitico;;;VN;VN;avere;unknown;no_sinonimi;0.28080863;10.862882
fare compagnia;analitico;;;VN;VN;fare;unknown;no_sinonimi;-0.0521449;10.967412
avere in compenso;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;1.4778912;8.252699
avere il compito;analitico;;;VDetN;V det_def N;avere;unknown;no_sinonimi;2.0089483;10.994611
dare il compito;analitico;;;VDetN;V det_def N;dare;unknown;no_sinonimi;1.9663795;10.927252
essere compito;analitico;;;VN;VN;essere;unknown;no_sinonimi;2.0630627;10.991719
fare il complimento;analitico;;;VDetN;V det_def N;fare;unknown;ha_sinonimi;1.253538;11.721482
fare un complimento;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;1.0890844;11.405413
avere in comune;analitico;;;VPrepN;V in N;avere;unknown;no_sinonimi;1.6370826;8.356827
essere in comune;analitico;;;VPrepN;V in N;essere;unknown;no_sinonimi;1.6299739;8.346321
dare comunicazione;analitico;;;VN;VN;dare;unknown;no_sinonimi;3.8056407;10.289695
fare comunicazione;analitico;;;VN;VN;fare;unknown;no_sinonimi;3.8672266;10.363545
mettere in comunicazione;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;3.8186061;10.531756
fare il comunista;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.7677622;12.237329
dare una condizione;analitico;;;VDetN;V det_indef N;dare;unknown;no_sinonimi;2.3607745;10.314707
mettere in condizione;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.702768;9.852897
fare una confessione;analitico;;;VDetN;V det_indef N;fare;unknown;ha_sinonimi;0.81393236;10.767823
fare da confine;analitico;;;VPrepN;V da N;fare;unknown;no_sinonimi;6.3861294;12.181054
fare un confronto;analitico;;;VDetN;V det_indef N;fare;unknown;no_sinonimi;2.2991295;9.657891
mettere a confronto;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;2.5448139;9.608479
mettere in confronto;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.348548;9.538579
andare in confusione;analitico;;;VPrepN;V in N;andare;unknown;no_sinonimi;2.163488;9.612193
fare confusione;analitico;;;VN;VN;fare;unknown;no_sinonimi;2.194555;9.612052
mandare in confusione;analitico;;;VPrepN;V in N;mandare;unknown;no_sinonimi;2.1387575;9.563088
mettere in confusione;analitico;;;VPrepN;V in N;mettere;unknown;no_sinonimi;2.2865727;9.5543
essere a conoscenza;analitico;;;VPrepN;V a N;essere;unknown;no_sinonimi;2.1186965;9.911098
mettere a conoscenza;analitico;;;VPrepN;V a N;mettere;unknown;no_sinonimi;2.018307;9.887579
prendere conoscenza;analitico;;;VN;-;prendere;unknown;no_sinonimi;2.1500003;10.038733
essere conseguenza;analitico;;;VN;VN;essere;unknown;no_sinonimi;3.041408;9.33068
avere consenso;analitico;;;VN;VN;avere;unknown;no_sinonimi;3.0126734;9.683842
fare il contadino;analitico;;;VDetN;V det_def N;fare;unknown;no_sinonimi;1.1012478;12.342721
andare a contatto;analitico;;;VPrepN;V a N;andare;unknown;no_sinonimi;3.2251515;12.872695
